url,id,Lng,Lat,Cid,tradeTime,DOM,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage
https://bj.lianjia.com/chengjiao/101090150832.html,101090150832,116.383928,40.00438,1111027377736,2016-10-08,410,60,2250.0,86247,260.88,4,2,2,3,高 13,3,2010,4,6,1.0,1.0,0.0,1.0,7,115414
https://bj.lianjia.com/chengjiao/101090151635.html,101090151635,116.422479,40.06389,1111027375783,2016-08-29,370,55,175.0,31600,55.38,1,0,0,1,低 30,1,2004,3,6,0.2,1.0,0.0,1.0,6,43211
https://bj.lianjia.com/chengjiao/101090152951.html,101090152951,116.47136,40.012307,1111043093784,2016-08-21,363,47,463.0,97597,47.44,1,1,1,1,高 28,4,2012,4,6,0.5,1.0,0.0,1.0,7,106627
https://bj.lianjia.com/chengjiao/101090158634.html,101090158634,116.422295,40.133927,1111027380410,2016-07-07,317,93,187.5,21500,87.21,2,1,1,1,顶 6,4,1999,4,2,0.5,0.0,1.0,0.0,6,31485
https://bj.lianjia.com/chengjiao/101090164242.html,101090164242,116.425063,40.044097,1111027378336,2016-08-24,364,47,293.0,50518,58.0,3,1,1,2,中 13,3,2011,4,6,0.167,1.0,0.0,1.0,7,52870
https://bj.lianjia.com/chengjiao/101090165017.html,101090165017,116.349509,39.872813,1111027377485,2016-07-07,315,73,295.0,49167,60.0,1,1,1,1,低 30,1,2007,3,6,0.333,1.0,1.0,0.0,2,61773
https://bj.lianjia.com/chengjiao/101090169130.html,101090169130,116.338433,40.051503,1111027375647,2016-07-26,334,61,448.0,34199,131.0,4,2,1,2,高 7,4,2000,3,2,0.5,0.0,1.0,0.0,8,59533
https://bj.lianjia.com/chengjiao/101090170219.html,101090170219,116.182548,39.778533,1111027381428,2016-08-02,341,60,333.0,21211,157.0,3,2,1,2,顶 14,3,2009,4,6,0.5,1.0,1.0,0.0,5,32460
https://bj.lianjia.com/chengjiao/101090175413.html,101090175413,116.384103,39.972885,1111027378248,2016-08-25,363,81,535.0,101519,52.7,1,1,1,1,顶 13,3,1993,4,2,0.167,1.0,1.0,0.0,10,129541
https://bj.lianjia.com/chengjiao/101090184007.html,101090184007,116.22946,40.228274,1111027377289,2016-08-23,361,19,263.0,21647,121.5,3,2,1,2,顶 6,4,2004,4,2,0.5,0.0,1.0,1.0,6,34346
https://bj.lianjia.com/chengjiao/101090188671.html,101090188671,116.117724,39.941152,1111052110644,2016-08-24,361,35,380.0,19756,192.35,5,2,1,2,顶 6,4,2005,3,2,0.5,0.0,1.0,0.0,12,39492
https://bj.lianjia.com/chengjiao/101090189778.html,101090189778,116.469221,40.000762,1111027379599,2017-02-04,526,81,845.0,62593,135.0,3,1,1,2,高 28,1,2002,4,6,0.375,1.0,1.0,1.0,7,66952
https://bj.lianjia.com/chengjiao/101090189993.html,101090189993,116.254426,40.206615,1111027374317,2016-09-08,377,7,470.0,24480,192.0,4,2,1,2,顶 5,4,2000,1,2,0.5,0.0,0.0,0.0,6,34792
https://bj.lianjia.com/chengjiao/101090190901.html,101090190901,116.414421,40.053513,1111027378407,2016-10-28,426,188,310.0,35172,88.14,2,1,1,1,低 20,3,2007,3,6,0.5,1.0,0.0,1.0,7,34875
https://bj.lianjia.com/chengjiao/101090194196.html,101090194196,116.247008,39.906426,1111027382209,2016-09-30,398,25,480.0,53854,89.13,2,2,1,1,底 26,3,2007,3,6,0.667,1.0,0.0,0.0,9,64222
https://bj.lianjia.com/chengjiao/101090194380.html,101090194380,116.557273,39.918665,1111027376870,2016-08-02,339,72,202.0,40120,50.35,1,0,1,1,高 18,1,1999,4,6,0.167,1.0,0.0,1.0,7,49260
https://bj.lianjia.com/chengjiao/101090198632.html,101090198632,116.196272,39.915185,1111027374521,2016-08-23,359,62,245.0,34841,70.32,2,1,1,1,中 11,3,1994,4,6,0.2,1.0,1.0,1.0,9,46578
https://bj.lianjia.com/chengjiao/101090204083.html,101090204083,116.665923,40.186753,1111027381403,2016-09-24,391,7,105.0,17214,61.0,1,1,1,1,中 15,4,2014,4,6,0.136,1.0,0.0,0.0,13,43947
https://bj.lianjia.com/chengjiao/101090204096.html,101090204096,116.588913,39.922146,1111027377088,2016-09-18,385,216,300.0,35278,85.04,2,1,1,1,顶 6,4,2000,3,2,0.5,0.0,1.0,0.0,7,44672
https://bj.lianjia.com/chengjiao/101090206194.html,101090206194,116.354191,40.035178,1111027378966,2016-06-17,291,0,177.0,29127,60.77,1,1,0,1,中 30,4,2010,1,6,0.255,1.0,0.0,0.0,8,65278
https://bj.lianjia.com/chengjiao/101090208696.html,101090208696,116.371638,39.885409,1111027380262,2016-09-04,370,26,1300.0,76198,170.61,4,2,1,2,中 8,4,未知,3,6,0.333,1.0,0.0,1.0,10,97851
https://bj.lianjia.com/chengjiao/101090213505.html,101090213505,116.324898,39.891441,1111027379964,2016-07-18,322,175,304.0,42854,70.94,3,1,1,1,低 6,4,1991,1,2,0.5,0.0,1.0,1.0,2,62231
https://bj.lianjia.com/chengjiao/101090214040.html,101090214040,116.472797,39.99757,1111027374004,2017-01-18,506,62,1750.0,71228,245.69,5,2,1,2,高 7,4,2000,4,6,0.5,1.0,1.0,1.0,7,86353
https://bj.lianjia.com/chengjiao/101090220830.html,101090220830,116.373903,39.89381,1111027378528,2016-08-13,347,227,376.0,65989,56.98,1,1,1,1,中 19,1,1999,4,6,0.25,1.0,1.0,1.0,10,79007
https://bj.lianjia.com/chengjiao/101090228621.html,101090228621,116.367137,40.040209,1111027382073,2016-08-26,358,312,202.0,42031,48.06,1,1,1,1,中 6,4,1996,3,2,0.023,0.0,0.0,1.0,8,64588
https://bj.lianjia.com/chengjiao/101090232310.html,101090232310,116.605035,40.051164,1111027378574,2016-08-02,335,8,203.0,22682,89.5,3,1,1,1,顶 6,4,1992,3,2,0.5,0.0,1.0,0.0,7,39605
https://bj.lianjia.com/chengjiao/101090232644.html,101090232644,116.328627,39.979037,1111027382321,2016-09-21,384,138,600.0,97403,61.6,2,1,1,1,中 6,4,1987,3,2,0.333,0.0,0.0,1.0,8,96866
https://bj.lianjia.com/chengjiao/101090235872.html,101090235872,116.366736,40.091609,1111027375384,2016-06-19,290,135,380.0,32109,118.35,3,2,1,1,中 6,4,2006,4,2,0.5,0.0,1.0,1.0,6,43641
https://bj.lianjia.com/chengjiao/101090236139.html,101090236139,116.128533,39.723864,1111027377376,2016-07-08,308,10,299.0,10641,281.0,3,2,1,2,底 10,4,2011,3,6,0.5,1.0,0.0,1.0,5,30846
https://bj.lianjia.com/chengjiao/101090236602.html,101090236602,116.41206,40.054743,1111027382599,2016-06-19,290,89,239.0,34876,68.53,2,1,1,1,中 6,4,1996,4,2,0.333,0.0,1.0,0.0,6,54615
https://bj.lianjia.com/chengjiao/101090241576.html,101090241576,116.340818,39.986077,1111027382368,2016-07-10,310,40,566.0,75186,75.28,3,1,1,1,中 8,3,1998,4,6,0.25,0.0,1.0,1.0,8,97565
https://bj.lianjia.com/chengjiao/101090243793.html,101090243793,116.439371,39.896367,1111027378766,2016-06-29,299,107,532.0,76000,70.0,2,1,1,1,低 17,1,1999,3,6,0.3,1.0,1.0,1.0,1,86380
https://bj.lianjia.com/chengjiao/101090244353.html,101090244353,116.450792,39.871858,1111027374299,2016-08-22,353,51,650.0,43828,148.31,3,1,1,2,低 22,1,2000,4,6,0.273,1.0,0.0,1.0,7,52632
https://bj.lianjia.com/chengjiao/101090245284.html,101090245284,116.473756,40.002381,1111027380691,2016-06-21,291,65,535.0,57901,92.4,2,1,1,1,低 21,4,2003,4,6,0.5,1.0,1.0,1.0,7,72473
https://bj.lianjia.com/chengjiao/101090251798.html,101090251798,116.442526,39.972399,1111027380578,2016-09-09,370,60,350.0,53354,65.6,2,1,1,1,低 16,1,1987,3,6,0.222,1.0,1.0,1.0,7,64238
https://bj.lianjia.com/chengjiao/101090258635.html,101090258635,116.497474,39.810115,1111027377957,2016-06-17,285,34,452.0,50787,89.0,3,2,1,3,顶 24,1,2010,4,6,0.5,1.0,0.0,1.0,3,54282
https://bj.lianjia.com/chengjiao/101090260048.html,101090260048,116.445785,40.077726,1111027380050,2016-08-21,351,39,386.0,22376,172.51,5,1,1,2,顶 6,4,2002,3,2,0.5,0.0,0.0,0.0,6,36411
https://bj.lianjia.com/chengjiao/101090265053.html,101090265053,116.489739,39.939299,1111027378069,2016-07-25,323,64,718.0,54436,131.9,3,1,1,2,底 23,1,2009,4,6,0.429,1.0,1.0,1.0,7,74468
https://bj.lianjia.com/chengjiao/101090267751.html,101090267751,116.49138,39.938386,1111027374772,2016-06-17,285,41,1094.0,63011,173.62,3,2,1,2,低 31,3,2005,4,6,0.444,1.0,1.0,1.0,7,91022
https://bj.lianjia.com/chengjiao/101090268434.html,101090268434,116.6059,39.890881,1111027377590,2016-09-25,385,77,850.0,33623,252.81,4,2,1,3,顶 3,nan,2004,2,2,0.5,0.0,0.0,0.0,7,42290
https://bj.lianjia.com/chengjiao/101090273426.html,101090273426,116.276905,40.16981,1111027376252,2016-09-27,386,10,700.0,20000,350.0,4,1,1,2,底 2,nan,2006,2,6,0.091,0.0,0.0,0.0,6,37883
https://bj.lianjia.com/chengjiao/101090274176.html,101090274176,116.375232,39.890415,1111027374432,2016-08-19,347,114,826.0,61186,135.0,3,1,1,1,低 9,3,未知,4,6,0.333,1.0,1.0,1.0,10,80516
https://bj.lianjia.com/chengjiao/101090281313.html,101090281313,116.614078,39.931997,1111027379387,2017-01-08,487,22,258.0,38508,67.0,2,0,0,1,中 14,3,2010,4,6,0.231,1.0,1.0,1.0,7,33053
https://bj.lianjia.com/chengjiao/101090284214.html,101090284214,116.195177,39.932325,1111027382250,2016-07-29,325,34,355.0,32569,109.0,3,2,1,1,中 22,1,2004,3,6,0.25,1.0,0.0,0.0,9,47095
https://bj.lianjia.com/chengjiao/101090286526.html,101090286526,116.465918,39.898826,1111027382010,2017-01-11,491,18,350.0,36083,97.0,3,0,0,0,低 30,1,2003,3,6,0.25,1.0,0.0,1.0,7,37883
https://bj.lianjia.com/chengjiao/101090286782.html,101090286782,116.354581,39.92393,1111027382064,2016-07-28,323,112,358.0,110154,32.5,1,1,1,1,中 5,4,1989,3,4,0.25,0.0,1.0,0.0,10,106206
https://bj.lianjia.com/chengjiao/101090290316.html,101090290316,116.369475,40.069842,1111027374195,2016-07-17,312,58,750.0,42135,178.0,4,2,1,2,中 5,4,2003,3,4,0.5,0.0,1.0,0.0,8,67509
https://bj.lianjia.com/chengjiao/101090303329.html,101090303329,116.386701,40.002945,1111027377677,2016-07-12,306,109,372.5,55129,67.57,2,1,1,1,顶 21,1,1999,3,6,0.25,1.0,1.0,0.0,7,72283
https://bj.lianjia.com/chengjiao/101090308256.html,101090308256,116.432142,39.902354,1111027380930,2016-08-26,351,63,508.0,85840,59.18,1,1,1,1,中 17,3,2005,3,6,0.5,1.0,1.0,1.0,1,95392
https://bj.lianjia.com/chengjiao/101090325384.html,101090325384,116.117019,39.93386,1111052073923,2016-07-08,300,28,138.0,21456,64.32,2,1,1,1,顶 6,4,1990,3,2,0.333,0.0,1.0,0.0,12,39381
https://bj.lianjia.com/chengjiao/101090337316.html,101090337316,116.340818,39.986077,1111027382368,2016-07-21,312,27,420.0,87903,47.78,1,1,1,1,中 6,4,1995,3,2,0.045,0.0,0.0,1.0,8,97565
https://bj.lianjia.com/chengjiao/101090342484.html,101090342484,116.392695,39.969608,1111027381668,2016-07-15,306,101,1345.0,101625,132.35,3,1,1,2,底 21,3,2002,3,6,0.286,1.0,1.0,1.0,10,152118
https://bj.lianjia.com/chengjiao/101090343964.html,101090343964,116.360671,40.071023,1111027378098,2016-07-15,306,92,272.0,41527,65.5,3,2,1,2,底 6,4,2002,4,2,0.5,0.0,0.0,1.0,8,53639
https://bj.lianjia.com/chengjiao/101090344376.html,101090344376,116.559953,40.117154,1111027377343,2016-09-05,358,20,188.0,18432,102.0,2,2,1,1,顶 7,3,2013,4,6,0.122,1.0,0.0,1.0,13,54715
https://bj.lianjia.com/chengjiao/101090345512.html,101090345512,116.432684,40.077562,1111027380057,2016-08-24,346,66,258.0,16227,159.0,1,1,1,1,底 20,1,2008,2,6,0.286,1.0,0.0,0.0,6,38384
https://bj.lianjia.com/chengjiao/101090359125.html,101090359125,116.369206,39.856287,1111027381066,2016-06-24,283,120,249.0,37231,66.88,1,1,1,1,底 24,1,2002,4,6,0.273,1.0,0.0,1.0,2,58524
https://bj.lianjia.com/chengjiao/101090368663.html,101090368663,116.511679,39.923959,1111027377297,2016-09-25,375,107,462.0,51615,89.51,2,2,1,1,高 22,1,2006,4,6,0.25,1.0,1.0,1.0,7,53106
https://bj.lianjia.com/chengjiao/101090369558.html,101090369558,116.527974,39.895003,1111027374788,2016-08-25,344,99,327.0,32377,101.0,2,2,1,1,中 6,4,2006,3,2,0.333,0.0,0.0,0.0,7,44062
https://bj.lianjia.com/chengjiao/101090372793.html,101090372793,116.422479,40.06389,1111027375783,2016-12-12,453,30,330.0,29465,112.0,1,0,1,1,高 30,1,2004,1,6,0.2,1.0,1.0,1.0,6,43211
https://bj.lianjia.com/chengjiao/101090372816.html,101090372816,116.422479,40.06389,1111027375783,2016-08-28,347,26,135.3,24591,55.0,1,0,0,0,高 30,1,2004,1,6,0.2,1.0,0.0,1.0,6,43211
https://bj.lianjia.com/chengjiao/101090376937.html,101090376937,116.329607,39.758883,1111027382734,2016-06-19,277,52,210.0,27922,75.21,2,1,1,1,低 6,4,1997,3,2,0.5,0.0,0.0,1.0,4,35653
https://bj.lianjia.com/chengjiao/101090377931.html,101090377931,116.16608,39.771077,1111027377578,2016-08-31,349,143,247.0,26974,91.57,3,1,1,1,高 11,4,2011,4,6,0.333,1.0,0.0,0.0,5,34373
https://bj.lianjia.com/chengjiao/101090382778.html,101090382778,116.436539,39.891265,1111027380021,2016-08-01,319,36,2045.0,83894,243.76,4,2,1,3,中 6,4,2003,4,6,1.0,1.0,1.0,0.0,1,91782
https://bj.lianjia.com/chengjiao/101090383511.html,101090383511,116.445972,39.985587,1111041464248,2017-01-08,479,52,3305.0,72162,458.0,6,4,1,3,底 25,4,2012,2,6,2.0,1.0,0.0,1.0,7,146493
https://bj.lianjia.com/chengjiao/101090388418.html,101090388418,116.47617,39.844869,1111027374856,2016-06-26,283,79,433.0,20556,210.65,3,2,1,2,底 10,1,2004,3,6,0.5,1.0,1.0,0.0,7,46867
https://bj.lianjia.com/chengjiao/101090389984.html,101090389984,116.669984,40.190146,1111027378015,2016-09-04,352,97,360.0,30291,118.85,3,2,1,2,底 15,4,2012,2,6,0.667,1.0,0.0,0.0,13,37328
https://bj.lianjia.com/chengjiao/101090395557.html,101090395557,116.47414,39.954863,1111047227618,2016-09-27,374,19,1900.0,78093,243.3,2,2,1,4,低 22,3,2010,4,6,0.333,1.0,1.0,1.0,7,76917
https://bj.lianjia.com/chengjiao/101090396742.html,101090396742,116.233846,39.905003,1111027380227,2016-08-17,334,53,234.0,33914,69.0,2,1,1,1,高 6,4,1994,3,2,0.25,0.0,1.0,0.0,9,48951
https://bj.lianjia.com/chengjiao/101090402915.html,101090402915,116.455537,39.900377,1111027374276,2016-06-20,276,43,580.0,60740,95.49,1,1,1,1,高 18,3,2007,4,6,0.3,1.0,1.0,1.0,7,89993
https://bj.lianjia.com/chengjiao/101090412188.html,101090412188,116.499423,39.900278,1111027377154,2016-08-08,323,47,396.0,46224,85.67,1,2,1,1,中 23,3,2005,4,6,0.333,1.0,1.0,1.0,7,59536
https://bj.lianjia.com/chengjiao/101090420031.html,101090420031,116.504156,39.906125,1111027377058,2016-08-17,332,16,1255.0,44724,280.61,5,2,1,2,顶 17,3,2007,4,6,0.5,1.0,1.0,1.0,7,73287
https://bj.lianjia.com/chengjiao/101090421501.html,101090421501,116.476921,39.983744,1111027375062,2016-08-28,342,153,280.0,52831,53.0,2,1,1,1,顶 6,4,1991,4,2,0.333,0.0,0.0,0.0,7,68349
https://bj.lianjia.com/chengjiao/101090421728.html,101090421728,116.330345,39.984336,1111027373798,2016-08-05,319,33,730.0,95425,76.5,3,1,1,1,顶 6,4,1988,4,4,0.5,0.0,0.0,1.0,8,114107
https://bj.lianjia.com/chengjiao/101090429368.html,101090429368,116.134792,39.743391,1111027375971,2016-07-02,285,11,135.0,20770,65.0,1,1,1,1,高 10,1,2000,4,6,0.167,1.0,1.0,0.0,5,28671
https://bj.lianjia.com/chengjiao/101090431996.html,101090431996,116.471704,39.890452,1111027377960,2016-06-26,279,23,970.0,36330,267.0,4,2,1,3,中 16,3,2003,4,6,0.333,1.0,0.0,1.0,7,56356
https://bj.lianjia.com/chengjiao/101090433575.html,101090433575,116.453797,39.961753,1111027382559,2016-09-11,355,201,350.0,56470,61.98,2,1,1,1,顶 6,4,1994,3,4,0.25,0.0,1.0,0.0,7,67771
https://bj.lianjia.com/chengjiao/101090437584.html,101090437584,116.397236,39.864463,1111027375866,2016-07-31,313,62,258.0,38508,67.0,1,1,1,1,高 24,1,2000,4,6,0.2,1.0,1.0,0.0,2,55112
https://bj.lianjia.com/chengjiao/101090437831.html,101090437831,116.576406,39.861999,1111027382271,2016-09-29,373,23,1260.0,35000,360.0,9,2,1,4,底 3,nan,2005,4,4,1.0,0.0,0.0,0.0,7,39247
https://bj.lianjia.com/chengjiao/101090442755.html,101090442755,116.232119,40.223852,1111027377917,2016-06-16,268,30,120.0,23900,50.21,1,0,1,1,高 15,1,2009,4,6,0.143,1.0,0.0,1.0,6,41887
https://bj.lianjia.com/chengjiao/101090443343.html,101090443343,116.49983,39.94453,1111027374569,2016-08-26,338,30,1430.0,77123,185.42,3,2,1,2,中 27,3,2005,4,6,1.0,1.0,1.0,0.0,7,91231
https://bj.lianjia.com/chengjiao/101090464482.html,101090464482,116.420154,40.056617,1111027378411,2016-10-20,391,281,94.0,20277,46.36,1,0,1,1,中 14,3,2007,3,6,0.047,1.0,1.0,1.0,7,26611
https://bj.lianjia.com/chengjiao/101090467080.html,101090467080,116.42293,40.062106,1111027379502,2016-07-21,300,20,1100.0,50459,218.0,4,2,1,3,底 3,nan,2001,4,5,0.125,0.0,1.0,1.0,6,76355
https://bj.lianjia.com/chengjiao/101090468245.html,101090468245,116.478715,39.916424,1111027380171,2016-07-07,286,3,1406.0,46999,299.16,3,1,1,2,高 27,1,2005,4,6,0.5,1.0,0.0,1.0,7,79774
https://bj.lianjia.com/chengjiao/101090469087.html,101090469087,116.192392,39.778845,1111056093957,2017-02-26,520,14,385.0,47567,80.94,2,2,1,1,底 9,4,2012,2,6,0.5,1.0,0.0,0.0,5,41551
https://bj.lianjia.com/chengjiao/101090472955.html,101090472955,116.369475,40.069842,1111027374195,2016-09-29,370,66,1150.0,59227,194.17,4,2,1,3,中 4,4,2000,4,2,0.333,0.0,0.0,1.0,8,67509
https://bj.lianjia.com/chengjiao/101090473860.html,101090473860,116.431342,40.071807,1111027380042,2016-06-20,268,75,290.0,22138,131.0,3,1,1,2,高 6,4,2000,4,4,0.5,0.0,1.0,0.0,6,35931
https://bj.lianjia.com/chengjiao/101090474347.html,101090474347,116.322609,40.089206,1111027379920,2016-07-09,288,126,280.0,28557,98.05,2,1,1,1,中 6,4,2008,2,2,0.5,0.0,1.0,0.0,6,40386
https://bj.lianjia.com/chengjiao/101090477095.html,101090477095,116.670768,40.209956,1111027377879,2016-08-27,337,51,150.0,13441,111.6,3,2,1,2,顶 6,4,2008,4,6,0.333,1.0,0.0,0.0,13,47194
https://bj.lianjia.com/chengjiao/101090477160.html,101090477160,116.670768,40.209956,1111027377879,2016-08-27,337,36,170.0,15233,111.6,3,2,1,2,顶 6,4,2008,4,6,0.333,1.0,0.0,0.0,13,47194
https://bj.lianjia.com/chengjiao/101090477648.html,101090477648,116.319387,39.856314,1111027374954,2016-07-10,288,46,454.3,30059,151.14,3,2,1,2,顶 6,4,2003,4,2,0.5,0.0,1.0,1.0,2,51491
https://bj.lianjia.com/chengjiao/101090479878.html,101090479878,116.509448,39.874885,1111027375889,2016-08-28,337,24,1340.0,46854,286.0,3,1,1,1,低 11,4,2014,2,6,2.0,1.0,0.0,1.0,7,66300
https://bj.lianjia.com/chengjiao/101090480442.html,101090480442,116.423882,40.122853,1111027380174,2016-06-28,275,9,410.0,24551,167.0,3,2,1,2,底 6,4,2001,4,2,0.5,0.0,1.0,0.0,6,38119
https://bj.lianjia.com/chengjiao/101090488262.html,101090488262,116.309984,39.96579,1111027376611,2016-10-09,378,79,500.0,69061,72.4,2,1,1,1,中 20,1,1990,3,6,0.2,1.0,0.0,1.0,8,88754
https://bj.lianjia.com/chengjiao/101090491338.html,101090491338,116.339803,40.085341,1111042071188,2016-12-06,435,62,137.5,29892,46.0,1,0,1,1,低 7,1,2012,4,6,0.06,1.0,0.0,0.0,6,31381
https://bj.lianjia.com/chengjiao/101090494020.html,101090494020,116.530553,39.921425,1111027381021,2016-06-26,272,81,264.0,43279,61.0,1,1,1,1,低 18,1,未知,4,6,0.5,1.0,0.0,0.0,7,56631
https://bj.lianjia.com/chengjiao/101090498139.html,101090498139,116.315445,40.074203,1111047349969,2016-06-16,262,89,318.0,36431,87.29,2,1,1,1,低 28,3,2014,2,6,0.667,1.0,0.0,0.0,6,45536
https://bj.lianjia.com/chengjiao/101090500200.html,101090500200,116.322343,39.856246,1111027377106,2016-09-22,360,115,450.0,36435,123.51,3,1,1,1,顶 6,4,2001,4,2,0.25,0.0,1.0,1.0,2,49293
https://bj.lianjia.com/chengjiao/101090500932.html,101090500932,116.448513,39.978977,1111027374860,2016-08-13,319,55,264.0,64172,41.14,1,0,1,1,中 18,3,2003,4,6,0.286,1.0,1.0,1.0,7,75022
https://bj.lianjia.com/chengjiao/101090523178.html,101090523178,116.411481,40.059131,1111027373982,2016-09-20,354,41,1080.0,65742,164.28,4,2,1,2,底 5,4,2006,4,6,0.25,0.0,0.0,0.0,6,55291
https://bj.lianjia.com/chengjiao/101090531198.html,101090531198,116.340818,39.986077,1111027382368,2016-08-28,330,89,630.0,96864,65.04,2,1,1,1,中 6,4,1996,4,2,0.5,0.0,0.0,1.0,8,97565
https://bj.lianjia.com/chengjiao/101090531204.html,101090531204,116.275723,40.046164,1111041084751,2017-01-09,465,75,2560.0,58682,436.25,4,2,1,4,底 6,4,2011,2,6,1.0,1.0,0.0,0.0,8,100306
https://bj.lianjia.com/chengjiao/101090531310.html,101090531310,116.340818,39.986077,1111027382368,2016-07-19,291,40,428.5,100611,42.59,1,1,1,1,顶 6,4,1996,4,2,0.333,0.0,1.0,1.0,8,97565
https://bj.lianjia.com/chengjiao/101090532843.html,101090532843,116.325385,39.984968,1111027376959,2016-08-19,321,55,1446.0,101831,142.0,4,2,1,1,顶 4,4,1981,4,2,0.5,0.0,0.0,1.0,8,117529
https://bj.lianjia.com/chengjiao/101090536043.html,101090536043,116.274354,40.170887,1111027379918,2016-07-17,288,29,350.0,26516,132.0,3,1,1,1,底 9,4,2008,3,6,0.5,1.0,1.0,0.0,6,39766
https://bj.lianjia.com/chengjiao/101090540035.html,101090540035,116.397236,39.864463,1111027375866,2016-07-16,286,96,297.0,33990,87.38,2,1,1,1,低 24,1,2000,3,6,0.2,1.0,1.0,0.0,2,55112
https://bj.lianjia.com/chengjiao/101090542311.html,101090542311,116.235609,40.230534,1111027375191,2016-07-29,299,18,156.0,21791,71.59,1,1,1,1,高 12,4,2007,3,6,0.333,1.0,1.0,1.0,6,37335
https://bj.lianjia.com/chengjiao/101090542758.html,101090542758,116.343244,40.063366,1111027378786,2016-08-28,329,25,520.0,40705,127.75,3,2,1,2,高 7,4,2000,4,2,0.5,0.0,1.0,1.0,8,57958
https://bj.lianjia.com/chengjiao/101090547095.html,101090547095,116.665923,40.186753,1111027381403,2016-07-27,297,83,103.5,16968,61.0,1,1,1,1,低 15,4,2014,4,6,0.13,1.0,0.0,0.0,13,43947
https://bj.lianjia.com/chengjiao/101090549170.html,101090549170,116.274354,40.170887,1111027379918,2016-06-29,269,29,264.5,22416,118.0,2,1,1,1,底 14,4,2008,2,6,0.5,1.0,0.0,0.0,6,39766
https://bj.lianjia.com/chengjiao/101090555299.html,101090555299,116.501794,39.799347,1111027377054,2016-06-25,264,62,560.0,29947,187.0,4,1,1,2,中 5,4,2003,3,2,0.5,0.0,0.0,0.0,3,54842
https://bj.lianjia.com/chengjiao/101090557879.html,101090557879,116.382098,39.848059,1111027377266,2016-12-30,451,119,509.0,52088,97.72,3,1,1,1,高 6,4,1995,4,2,0.167,0.0,1.0,1.0,2,51147
https://bj.lianjia.com/chengjiao/101090558980.html,101090558980,116.465918,39.898826,1111027382010,2016-06-27,265,15,380.0,36191,105.0,1,1,1,1,低 30,1,2004,1,6,0.25,1.0,1.0,1.0,7,37883
https://bj.lianjia.com/chengjiao/101090559786.html,101090559786,116.340073,39.899642,1111027380656,2016-09-03,334,139,560.0,67171,83.37,2,1,1,1,低 15,1,2011,4,6,0.143,1.0,0.0,1.0,10,101676
https://bj.lianjia.com/chengjiao/101090560516.html,101090560516,116.24369,40.221606,1111027379219,2016-08-09,308,4,310.0,23665,131.0,2,1,1,2,中 28,4,2010,4,6,1.0,1.0,0.0,1.0,6,42567
https://bj.lianjia.com/chengjiao/101090566670.html,101090566670,116.347797,39.976432,1111027380126,2016-09-28,358,49,1200.0,83000,144.58,3,2,1,2,低 26,1,2002,3,6,0.286,1.0,0.0,1.0,8,91516
https://bj.lianjia.com/chengjiao/101090571124.html,101090571124,116.42537,40.052808,1111027376257,2016-08-29,327,83,460.0,46663,98.58,2,1,1,1,低 25,1,2007,4,6,0.3,1.0,1.0,1.0,7,60785
https://bj.lianjia.com/chengjiao/101090578694.html,101090578694,116.254113,40.220461,1111027376884,2016-06-20,257,47,118.0,30842,38.26,1,1,1,1,底 6,4,1990,3,2,0.333,0.0,1.0,0.0,6,37478
https://bj.lianjia.com/chengjiao/101090580939.html,101090580939,116.421128,40.068301,1111027377809,2016-07-20,286,32,132.5,21722,61.0,1,0,1,1,低 10,3,2008,4,6,0.174,1.0,0.0,1.0,6,24224
https://bj.lianjia.com/chengjiao/101090584515.html,101090584515,116.422211,40.011387,1111027377318,2016-07-20,286,24,495.0,36941,134.0,3,1,1,1,中 22,3,2009,1,6,0.19,1.0,0.0,1.0,7,40470
https://bj.lianjia.com/chengjiao/101090585638.html,101090585638,116.434144,39.892211,1111027374239,2016-12-28,447,276,672.0,83583,80.4,3,1,1,1,高 6,4,1993,4,2,0.25,0.0,1.0,1.0,1,85681
https://bj.lianjia.com/chengjiao/101090588126.html,101090588126,116.462805,40.114191,1111027374915,2016-07-04,270,29,430.0,31232,137.68,3,2,1,2,底 5,4,2002,1,4,0.5,0.0,1.0,0.0,6,46582
https://bj.lianjia.com/chengjiao/101090588556.html,101090588556,116.261573,40.216539,1111027376566,2016-08-20,317,25,233.0,28022,83.15,2,1,1,1,高 6,4,2004,4,2,0.5,0.0,1.0,0.0,6,38520
https://bj.lianjia.com/chengjiao/101090591376.html,101090591376,116.501166,39.91891,1111027382214,2016-08-25,321,24,1240.0,50841,243.9,3,1,1,3,顶 26,1,2003,4,6,0.429,1.0,0.0,0.0,7,65810
https://bj.lianjia.com/chengjiao/101090595178.html,101090595178,116.545553,40.103666,1111027382348,2016-09-13,340,15,276.0,39429,70.0,2,2,1,2,中 9,3,未知,1,6,0.133,1.0,0.0,0.0,13,47900
https://bj.lianjia.com/chengjiao/101090595920.html,101090595920,116.484508,39.93403,1111027381209,2016-06-23,259,89,243.0,41868,58.04,2,1,1,1,中 12,3,1993,3,6,0.143,1.0,0.0,1.0,7,63664
